Num_Orden;Fecha;Hora_Cobro;Mesa;Propina;Mesero_Fk;Cliente:Fk
1540;2014-03-18;22:04;7;0.12;7;2
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1541;2014-03-21;14:38;11;0.12;4;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1542;2014-08-13;12:57;9;0.13;8;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1543;2015-01-04;20:24;5;0.08;1;1
1544;2014-12-19;19:55;10;0.2;5;1
1544;2014-12-19;19:55;10;0.2;5;1
1544;2014-12-19;19:55;10;0.2;5;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1545;2014-10-19;23:02;9;0.07;2;1
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1546;2014-03-23;14:52;1;0.15;2;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1547;2014-03-10;23:31;5;0.13;9;2
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1548;2014-12-23;21:21;4;0.07;6;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1549;2014-10-25;23:31;10;0.2;5;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1550;2014-06-23;18:43;5;0.05;4;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1551;2014-08-10;15:36;14;0.05;9;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1552;2014-03-19;15:07;7;0.12;2;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1553;2014-11-04;23:45;16;0.06;6;1
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1554;2014-07-21;15:36;6;0.07;4;2
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1555;2014-08-12;16:04;6;0.08;3;1
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1556;2014-12-02;18:14;12;0.12;7;2
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1557;2014-09-04;0:00;12;0.15;4;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1558;2014-09-24;23:31;15;0.16;1;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1559;2014-11-21;20:38;3;0.2;5;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1560;2014-03-08;22:48;17;0.08;2;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1561;2014-05-15;18:14;15;0.13;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1562;2014-11-11;19:55;5;0.07;1;1
1563;2014-02-11;17:02;17;0.14;4;1
1563;2014-02-11;17:02;17;0.14;4;1
1563;2014-02-11;17:02;17;0.14;4;1
1563;2014-02-11;17:02;17;0.14;4;1
1563;2014-02-11;17:02;17;0.14;4;1
1563;2014-02-11;17:02;17;0.14;4;1
1563;2014-02-11;17:02;17;0.14;4;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1564;2014-10-17;18:57;17;0.2;5;1
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1565;2014-04-18;20:38;9;0.06;7;2
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1566;2014-03-21;18:43;2;0.05;8;1
1567;2014-02-07;20:38;4;0.11;3;1
1567;2014-02-07;20:38;4;0.11;3;1
1567;2014-02-07;20:38;4;0.11;3;1
1567;2014-02-07;20:38;4;0.11;3;1
1567;2014-02-07;20:38;4;0.11;3;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1568;2014-04-12;21:21;4;0.08;4;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1569;2014-03-12;15:50;5;0.05;6;1
1570;2014-02-23;19:12;17;0.15;9;1
1570;2014-02-23;19:12;17;0.15;9;1
1570;2014-02-23;19:12;17;0.15;9;1
1570;2014-02-23;19:12;17;0.15;9;1
1570;2014-02-23;19:12;17;0.15;9;1
1570;2014-02-23;19:12;17;0.15;9;1
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1571;2014-09-07;16:19;13;0.14;3;2
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1572;2014-12-19;20:24;17;0.2;5;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1573;2014-08-24;12:57;3;0.05;9;1
1574;2014-05-06;16:33;11;0.13;6;1
1574;2014-05-06;16:33;11;0.13;6;1
1575;2014-06-02;17:45;13;0.14;3;1
1575;2014-06-02;17:45;13;0.14;3;1
1575;2014-06-02;17:45;13;0.14;3;1
1575;2014-06-02;17:45;13;0.14;3;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1576;2014-11-14;22:04;3;0.2;5;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1577;2014-02-22;22:48;16;0.12;9;1
1578;2014-03-16;13:26;10;0.06;6;1
1578;2014-03-16;13:26;10;0.06;6;1
1578;2014-03-16;13:26;10;0.06;6;1
1578;2014-03-16;13:26;10;0.06;6;1
1578;2014-03-16;13:26;10;0.06;6;1
1578;2014-03-16;13:26;10;0.06;6;1
1578;2014-03-16;13:26;10;0.06;6;1
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1579;2014-02-11;13:55;16;0.07;3;2
1580;2014-11-22;22:33;14;0.2;5;1
1580;2014-11-22;22:33;14;0.2;5;1
1580;2014-11-22;22:33;14;0.2;5;1
1580;2014-11-22;22:33;14;0.2;5;1
1580;2014-11-22;22:33;14;0.2;5;1
1580;2014-11-22;22:33;14;0.2;5;1
1580;2014-11-22;22:33;14;0.2;5;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1581;2014-04-23;20:38;3;0.05;7;1
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1582;2014-08-04;16:48;1;0.11;3;2
1583;2014-07-06;22:04;11;0.13;4;1
1583;2014-07-06;22:04;11;0.13;4;1
1583;2014-07-06;22:04;11;0.13;4;1
1583;2014-07-06;22:04;11;0.13;4;1
1583;2014-07-06;22:04;11;0.13;4;1
1583;2014-07-06;22:04;11;0.13;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1584;2014-02-22;22:04;8;0.11;4;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1585;2014-12-22;21:21;11;0.11;7;1
1586;2014-07-31;18:28;12;0.15;8;2
1586;2014-07-31;18:28;12;0.15;8;2
1586;2014-07-31;18:28;12;0.15;8;2
1586;2014-07-31;18:28;12;0.15;8;2
1586;2014-07-31;18:28;12;0.15;8;2
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1587;2014-06-21;19:26;8;0.16;3;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1588;2014-12-27;18:57;10;0.2;5;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1589;2014-12-31;20:24;7;0.16;4;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
1590;2014-03-11;22:19;3;0.12;3;1
